2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0005,0.0057,9.7906'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2735,-0.3015,-0.4195'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.1757,-6.1858,40.1132'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0018,0.003,9.8182'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5622,-0.3503,0.3961'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7458,-6.3613,39.1512'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0049,-0.0031,9.8089'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9154,0.6077,0.175'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7623,-5.9437,38.1023'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0058,0.007,9.8076'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1,-0.3415,0.1288'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3172,-4.6543,40.2612'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0024,-0.0032,9.8109'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9705,-0.5887,0.2719'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6067,-7.1557,39.7565'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0094,-0.0043,9.8158'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3346,0.1389,-0.5262'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.082,-5.2813,39.8707'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0033,-0.0005,9.8078'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4786,-0.4064,-0.196'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8054,-5.3467,41.385'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0001,-0.0006,9.8122'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1522,0.1381,0.4532'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8812,-5.2627,40.6425'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0003,0.0041,9.813'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6709,-0.0571,0.3196'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4013,-5.2558,38.8295'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0018,0.0081,9.8146'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3007,-0.1605,0.3988'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8726,-4.0219,39.2477'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0081,0.0028,9.8256'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3119,-0.5012,-0.0212'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6116,-4.5433,41.0367'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0098,0.016,9.8064'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0022,-0.1879,0.21'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6952,-3.6627,39.7281'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0053,-0.0005,9.814'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.269,-0.4518,0.6942'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1326,-4.3024,39.3477'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0006,0.0005,9.8222'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3966,0.7422,0.2871'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8636,-6.793,40.6198'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0142,-0.0032,9.7978'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7803,0.9456,-0.1264'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1981,-4.9515,40.3582'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0097,0.002,9.8149'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3975,0.4531,-0.326'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8557,-6.6531,38.2713'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0028,0.0075,9.812'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6188,-0.7339,0.5913'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9394,-3.6269,39.7615'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0058,0.0054,9.8081'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2395,-1.1639,0.7375'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7441,-5.124,39.0427'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0056,0.002,9.7997'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.0374,0.7472,0.1535'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.3383,-5.728,39.607'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0071,0.0038,9.7981'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3298,0.1182,-0.5154'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1599,-5.3995,40.3441'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0162,0.0065,9.8172'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7629,-0.82,-0.111'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.316,-5.1603,41.3412'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0022,0.0026,9.8274'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.0115,-0.4422,-0.1042'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6753,-5.3289,39.0738'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0056,0.0053,9.8042'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4391,0.4317,1.045'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7139,-6.1943,41.682'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0069,0.0096,9.8023'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2963,-0.3792,-0.0376'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8976,-3.8144,39.4206'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.007,-0.0027,9.783'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3152,0.8533,0.4946'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1138,-4.7473,38.5161'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0075,-0.0002,9.809'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.066,-1.5207,0.3845'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9512,-5.5484,39.673'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0077,0.001,9.8053'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6668,0.1039,0.3767'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0959,-4.9276,38.4642'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0056,-0.0017,9.7974'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.3428,0.9827,0.0231'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3724,-6.0418,41.9024'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0112,0.0048,9.7989'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.136,0.3565,0.1117'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.631,-5.492,39.9775'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0101,0.0045,9.7905'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.083,-1.2756,0.5062'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2055,-4.7566,38.7276'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0201,0.014,9.8143'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.146,0.5543,0.6466'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.6771,-4.717,38.9196'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0074,0.0088,9.8247'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.035,0.3124,0.1779'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5941,-4.4763,40.0797'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0191,0.0039,9.812'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.4317,0.331,0.0846'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.146,-6.3438,41.3702'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0115,0.0102,9.8105'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4211,0.52,-0.0063'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.07,-3.9919,40.5565'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0041,0.0009,9.7873'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0183,0.35,0.0883'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7957,-4.6275,39.3296'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0018,0.004,9.8048'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0518,-1.2232,0.1104'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7553,-5.2019,39.181'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0079,0.0037,9.8096'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1429,-0.1085,-0.6175'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7714,-4.8143,39.9646'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0058,0.0038,9.8118'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.412,0.226,-0.3789'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.0198,-4.4319,39.8932'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0115,0.0019,9.813'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4352,0.416,-0.0853'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2288,-4.5876,39.9989'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0017,9.816'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5644,-1.0806,0.4375'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4623,-3.4953,39.452'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0109,0.0091,9.8156'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8163,-0.3085,0.377'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1685,-3.9893,42.1762'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0132,0.0076,9.7824'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1801,0.0877,-0.0731'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.2949,-4.7222,39.3286'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0056,0.0078,9.8162'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5435,-0.4942,-0.5958'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3723,-5.5185,38.5973'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0138,0.0143,9.8132'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2603,0.0802,-0.675'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8581,-4.3129,40.0952'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.013,-0.0011,9.812'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.186,0.2216,0.3817'
2026-06-03 15:00:28 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.158,-2.7683,40.1695'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.009,0.0085,9.8046'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2052,0.4642,0.9183'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8826,-4.3665,41.0266'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0138,0.0073,9.7926'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2113,0.7763,0.088'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5968,-4.8178,40.2521'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0106,0.0009,9.8201'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1981,0.4311,-0.4949'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9694,-5.7604,39.3945'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0037,0.0081,9.8087'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7294,0.898,-0.1343'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.8606,-3.7126,39.628'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0066,0.0051,9.8154'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6003,1.0505,0.6899'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7021,-5.2593,39.65'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0163,0.0047,9.8115'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7088,0.0997,-0.0808'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5176,-6.0276,40.3406'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0142,0.0089,9.7942'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2925,-0.7404,-0.0407'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2982,-5.0137,39.8932'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0208,0.0048,9.8124'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1496,-0.4163,-0.7574'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7033,-4.8111,39.0346'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0178,0.0164,9.8074'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0778,1.0026,-0.2353'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4702,-5.0753,40.8131'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0144,0.0012,9.8075'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6778,0.1373,0.6377'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8166,-5.3545,39.7021'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0078,0.0049,9.8092'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6971,-0.5212,-0.5496'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0576,-5.7501,38.5238'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0087,0.0061,9.8381'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0669,0.3795,-0.3906'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4023,-5.421,38.0462'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0228,0.0072,9.8139'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1476,-0.4339,-0.0448'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8023,-4.2471,40.2966'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0151,0.0098,9.8265'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0134,-0.0018,0.5432'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6039,-5.8037,42.0167'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0166,0.0119,9.8091'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.326,0.0519,0.5012'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0923,-3.6135,39.3419'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0131,0.0022,9.8145'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0392,0.0153,1.4223'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9718,-4.5119,38.9779'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0105,0.008,9.8042'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.317,0.1672,0.1042'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9016,-5.2882,38.7008'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0206,0.0068,9.8101'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6113,-0.3283,1.2875'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6296,-4.116,39.1745'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0097,9.8263'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5905,0.2699,-0.3653'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8362,-4.3762,40.6816'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0151,0.006,9.8131'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4467,0.4837,0.1658'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0156,-3.7732,39.9162'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0153,0.014,9.8027'
2026-06-03 15:00:29 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3994,-0.4015,0.1416'
