2026-06-05 14:01:19 | INFO     | biot.__main__ | Starting uvicorn on 0.0.0.0:8001
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939478 x=1.121 y=0.354 z=0.807
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939480 x=19.976 y=-4.809 z=39.719
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939509 x=0.025 y=0.003 z=9.813
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939516 x=0.499 y=-0.167 z=-0.427
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939518 x=18.709 y=-5.648 z=40.527
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939551 x=0.016 y=0.005 z=9.820
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939559 x=1.253 y=-0.231 z=0.073
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939561 x=20.725 y=-5.758 z=40.858
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939590 x=0.019 y=0.006 z=9.801
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939598 x=0.185 y=0.539 z=0.365
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939599 x=19.214 y=-6.544 z=39.592
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939631 x=0.018 y=0.010 z=9.818
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939637 x=-0.557 y=-0.100 z=-0.081
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939639 x=20.837 y=-4.797 z=40.889
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939672 x=0.025 y=0.019 z=9.796
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939676 x=0.017 y=-0.807 z=0.107
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939678 x=20.029 y=-4.806 z=38.714
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939713 x=0.022 y=0.011 z=9.804
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939718 x=0.608 y=-0.171 z=0.897
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939720 x=21.353 y=-6.468 z=40.322
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939754 x=0.013 y=0.005 z=9.813
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939761 x=0.496 y=-0.371 z=-0.367
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939762 x=20.579 y=-4.167 z=40.625
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939793 x=0.019 y=0.013 z=9.814
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939798 x=-0.580 y=-0.599 z=0.169
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939801 x=21.951 y=-5.339 z=38.518
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939835 x=0.024 y=0.011 z=9.822
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939841 x=1.238 y=-0.479 z=-0.018
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939842 x=19.159 y=-4.997 z=39.359
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939874 x=0.029 y=0.007 z=9.830
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939880 x=0.319 y=-0.120 z=-0.036
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939882 x=18.671 y=-6.331 z=41.853
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939916 x=0.027 y=0.007 z=9.803
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939926 x=-0.157 y=0.864 z=0.570
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939927 x=21.366 y=-3.542 z=39.427
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939958 x=0.017 y=0.010 z=9.814
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660939965 x=-0.253 y=0.360 z=0.510
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660939967 x=20.178 y=-4.893 z=39.889
2026-06-05 14:02:19 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660939997 x=0.023 y=0.012 z=9.811
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940003 x=-0.282 y=0.665 z=0.701
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940005 x=19.890 y=-4.815 z=39.419
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940036 x=0.011 y=0.012 z=9.798
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940041 x=0.585 y=1.001 z=-1.329
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940047 x=18.992 y=-5.031 z=41.145
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940076 x=0.022 y=0.009 z=9.803
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940082 x=-0.267 y=-1.006 z=0.441
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940084 x=19.489 y=-5.365 z=40.205
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940117 x=0.021 y=0.019 z=9.818
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940124 x=-0.418 y=0.340 z=-0.476
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940125 x=20.473 y=-6.208 z=40.126
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940160 x=0.018 y=0.008 z=9.803
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940165 x=-0.223 y=-0.823 z=0.275
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940167 x=18.391 y=-4.817 z=41.405
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940199 x=0.030 y=0.004 z=9.795
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940206 x=0.693 y=-0.526 z=-0.480
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940208 x=21.177 y=-4.092 z=41.217
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940239 x=0.021 y=0.009 z=9.820
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940243 x=0.536 y=0.272 z=-0.060
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940317 x=20.325 y=-2.462 z=39.012
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940318 x=0.011 y=0.009 z=9.820
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940322 x=0.202 y=0.911 z=0.548
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940324 x=20.296 y=-4.902 z=39.624
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940325 x=0.015 y=0.009 z=9.816
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940326 x=-0.220 y=-0.180 z=-0.613
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940327 x=19.369 y=-4.332 z=39.562
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940361 x=0.022 y=0.002 z=9.826
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940365 x=-0.366 y=0.174 z=0.282
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940367 x=19.638 y=-3.804 z=37.947
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940401 x=0.015 y=0.002 z=9.815
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940407 x=-0.942 y=-0.146 z=-0.912
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940409 x=19.042 y=-7.883 z=41.469
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940441 x=0.007 y=-0.002 z=9.808
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940447 x=0.079 y=0.110 z=-0.092
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940449 x=18.680 y=-5.079 z=41.043
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940482 x=0.013 y=0.006 z=9.807
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940488 x=0.297 y=-0.640 z=0.125
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940489 x=18.588 y=-2.757 z=39.327
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940522 x=0.018 y=-0.002 z=9.808
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940528 x=0.587 y=0.243 z=0.417
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940530 x=21.604 y=-5.726 z=40.034
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940562 x=0.026 y=-0.002 z=9.824
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940569 x=0.350 y=-0.437 z=-0.022
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940569 x=20.909 y=-6.255 z=40.378
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940603 x=0.016 y=0.000 z=9.810
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940609 x=-0.617 y=-0.414 z=-0.239
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940611 x=20.521 y=-5.475 z=40.428
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940643 x=0.013 y=0.006 z=9.825
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940649 x=0.412 y=-0.795 z=0.092
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940651 x=19.149 y=-6.127 z=40.547
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940685 x=0.007 y=-0.001 z=9.816
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940690 x=0.516 y=0.132 z=-0.427
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940692 x=20.202 y=-3.813 z=40.208
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940725 x=0.002 y=0.004 z=9.790
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940731 x=-0.376 y=-0.523 z=-0.071
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940733 x=20.878 y=-4.985 z=40.641
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940766 x=0.008 y=0.001 z=9.814
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940774 x=0.981 y=-0.020 z=-0.068
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940775 x=19.041 y=-3.359 z=39.909
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940807 x=0.009 y=0.007 z=9.817
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940811 x=-0.175 y=0.334 z=1.046
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940813 x=19.888 y=-5.081 z=40.173
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940846 x=0.004 y=0.005 z=9.805
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940852 x=-0.261 y=0.247 z=-0.491
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940854 x=20.263 y=-4.464 z=40.334
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940886 x=-0.000 y=-0.003 z=9.802
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940891 x=-0.214 y=0.061 z=-0.063
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940893 x=18.966 y=-6.834 z=40.656
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940930 x=0.009 y=0.017 z=9.809
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940936 x=0.042 y=-0.975 z=-0.183
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940937 x=19.608 y=-4.452 z=44.463
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660940969 x=0.003 y=-0.001 z=9.804
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660940973 x=0.838 y=0.864 z=-0.382
2026-06-05 14:02:20 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660940975 x=19.750 y=-5.124 z=38.524
2026-06-05 14:02:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660941007 x=0.001 y=0.003 z=9.802
2026-06-05 14:02:21 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660941019 x=0.170 y=0.132 z=-0.536
2026-06-05 14:02:21 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660941021 x=21.033 y=-4.033 z=40.415
2026-06-05 14:02:21 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660941049 x=-0.004 y=0.004 z=9.813
