2026-06-05 13:49:53 | INFO     | biot.__main__ | Starting uvicorn on 0.0.0.0:8001
2026-06-05 13:50:08 | INFO     | biot.app.providers | Creating LLM provider: openai (model=gpt-4.1)
2026-06-05 13:50:09 | INFO     | biot.app.agent | SensorAgent ready
2026-06-05 13:50:09 | INFO     | biot.app.main | Agent ready (provider=openai, model=gpt-4.1, mcp=http://localhost:8002/mcp)
2026-06-05 13:50:09 | INFO     | biot.mcp_server.mqtt_subscriber | SensorMqttSubscriber configured (broker=172.20.10.2:1883)
2026-06-05 13:50:09 | INFO     | biot.mcp_server.mqtt_subscriber | Connecting to MQTT broker at 172.20.10.2:1883 (client_id=biot-llm-subscriber-a0aa7a63)
2026-06-05 13:50:09 | INFO     | biot.mcp_server.mqtt_subscriber | SensorMqttSubscriber started in background thread
2026-06-05 13:50:09 | INFO     | biot.app.main | MQTT subscriber running (broker=172.20.10.2:1883)
2026-06-05 13:50:09 | INFO     | biot.mcp_server.mqtt_subscriber | Connected to MQTT broker — subscribing to sensor topics
2026-06-05 13:50:09 | DEBUG    | biot.mcp_server.mqtt_subscriber | Subscribed: Sensor/Bewegung
2026-06-05 13:50:09 | DEBUG    | biot.mcp_server.mqtt_subscriber | Subscribed: Sensor/Gyro
2026-06-05 13:50:09 | DEBUG    | biot.mcp_server.mqtt_subscriber | Subscribed: Sensor/Magnet
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209154 x=0.014 y=0.018 z=9.826
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209166 x=20.668 y=-4.198 z=38.706
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209178 x=0.012 y=0.012 z=9.820
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209189 x=0.458 y=0.350 z=0.071
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209196 x=20.701 y=-5.977 z=40.616
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209203 x=0.018 y=0.013 z=9.827
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209209 x=-0.677 y=-0.297 z=0.105
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209213 x=18.097 y=-2.831 z=39.200
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209230 x=0.016 y=0.014 z=9.820
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209235 x=-0.416 y=-0.175 z=0.011
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209239 x=19.738 y=-4.434 z=40.440
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209254 x=0.025 y=0.005 z=9.803
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209260 x=-0.325 y=-0.273 z=-0.299
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209263 x=18.884 y=-4.171 z=39.297
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209279 x=0.013 y=0.008 z=9.817
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209285 x=-0.325 y=0.633 z=1.277
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209288 x=20.869 y=-4.117 z=39.140
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209305 x=0.026 y=0.020 z=9.808
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209311 x=-0.059 y=-0.212 z=-0.144
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209315 x=19.298 y=-4.857 z=39.961
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209332 x=0.017 y=0.010 z=9.808
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209338 x=0.052 y=-0.479 z=0.310
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209342 x=20.142 y=-4.967 z=40.457
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209356 x=0.018 y=0.007 z=9.808
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209361 x=-0.763 y=0.325 z=0.076
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209365 x=20.724 y=-3.632 z=41.026
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209382 x=0.014 y=0.011 z=9.805
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209387 x=0.291 y=-0.325 z=0.446
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209391 x=19.713 y=-5.000 z=41.565
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209407 x=0.019 y=0.001 z=9.819
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209412 x=-0.685 y=0.344 z=0.108
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209415 x=20.031 y=-4.414 z=39.322
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209433 x=0.015 y=0.013 z=9.805
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209438 x=0.430 y=-0.279 z=-0.372
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209442 x=18.330 y=-6.351 z=41.174
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209458 x=0.018 y=0.003 z=9.811
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209463 x=-0.480 y=0.108 z=-0.197
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209467 x=20.665 y=-5.930 z=40.953
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209483 x=0.017 y=0.011 z=9.802
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209489 x=-0.749 y=-0.575 z=-0.142
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209493 x=20.421 y=-5.765 z=40.498
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209509 x=0.019 y=0.011 z=9.823
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209513 x=0.462 y=0.061 z=0.476
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209517 x=20.716 y=-5.055 z=39.181
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209534 x=0.011 y=0.014 z=9.794
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209540 x=-0.978 y=0.633 z=0.228
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209544 x=19.488 y=-5.805 z=38.876
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209560 x=0.017 y=0.013 z=9.813
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209566 x=-0.363 y=0.064 z=0.162
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209569 x=18.916 y=-5.752 z=38.742
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209585 x=0.019 y=0.014 z=9.808
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209591 x=-0.346 y=0.293 z=0.486
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209594 x=19.925 y=-5.236 z=40.136
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209610 x=0.019 y=0.010 z=9.800
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209615 x=-0.372 y=-0.047 z=-0.037
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209619 x=19.015 y=-5.634 z=41.987
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209637 x=0.030 y=0.006 z=9.824
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209642 x=-0.302 y=-0.152 z=-0.266
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209646 x=21.027 y=-5.605 z=37.928
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209662 x=0.019 y=0.013 z=9.821
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209668 x=-0.415 y=0.218 z=-0.227
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209672 x=20.152 y=-3.622 z=40.874
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209688 x=0.016 y=0.009 z=9.819
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209693 x=1.133 y=-0.718 z=0.380
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209697 x=19.270 y=-4.090 z=39.027
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209713 x=0.027 y=0.008 z=9.806
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209719 x=-0.405 y=-0.327 z=-0.090
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209722 x=21.991 y=-7.423 z=39.021
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209744 x=0.012 y=0.008 z=9.820
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209748 x=-0.214 y=0.523 z=0.778
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209752 x=20.158 y=-3.685 z=41.103
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209765 x=0.017 y=0.011 z=9.784
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209769 x=-0.791 y=0.904 z=0.325
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209773 x=22.587 y=-4.639 z=40.593
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209790 x=0.020 y=0.005 z=9.818
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209795 x=0.656 y=-0.102 z=0.327
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209799 x=20.919 y=-6.238 z=40.646
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209817 x=0.022 y=0.011 z=9.817
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209822 x=-0.089 y=-0.000 z=0.115
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209825 x=18.938 y=-4.680 z=40.296
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209842 x=0.019 y=0.014 z=9.802
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209849 x=-0.080 y=0.070 z=-0.502
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209859 x=19.919 y=-4.592 z=39.294
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209870 x=0.028 y=0.017 z=9.820
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209877 x=0.403 y=0.353 z=-0.461
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209880 x=18.552 y=-2.426 z=40.431
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209892 x=0.020 y=0.012 z=9.810
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209907 x=-0.244 y=0.777 z=-0.925
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209911 x=18.795 y=-5.170 z=41.707
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209918 x=0.025 y=0.017 z=9.818
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209923 x=0.418 y=0.133 z=-0.296
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209926 x=20.449 y=-4.830 z=40.013
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209943 x=0.021 y=0.013 z=9.801
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209948 x=0.463 y=0.424 z=-0.221
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209952 x=22.776 y=-4.684 z=40.581
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209969 x=0.024 y=0.014 z=9.804
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209976 x=0.075 y=0.882 z=-0.469
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660209980 x=21.252 y=-4.145 z=39.494
2026-06-05 13:50:09 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660209995 x=0.015 y=0.004 z=9.820
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660209999 x=-0.246 y=0.295 z=-0.256
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210002 x=20.999 y=-6.173 z=40.162
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210021 x=0.016 y=0.011 z=9.797
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210026 x=-0.214 y=0.462 z=0.645
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210030 x=19.459 y=-4.503 z=39.173
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210047 x=0.009 y=0.005 z=9.809
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210052 x=0.276 y=0.646 z=0.433
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210056 x=20.404 y=-5.404 z=39.579
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210072 x=0.018 y=0.007 z=9.804
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210078 x=1.262 y=0.458 z=-0.853
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210082 x=21.475 y=-4.713 z=36.964
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210098 x=0.006 y=-0.003 z=9.813
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210102 x=0.627 y=-0.260 z=-1.089
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210105 x=19.681 y=-5.973 z=40.118
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210124 x=0.017 y=0.017 z=9.807
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210128 x=-0.135 y=-0.198 z=0.189
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210132 x=21.253 y=-3.944 z=39.422
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210150 x=0.014 y=-0.000 z=9.812
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210161 x=0.044 y=0.329 z=-0.130
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210166 x=20.358 y=-6.223 z=38.018
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210174 x=0.018 y=0.010 z=9.811
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210182 x=-0.244 y=-0.040 z=-0.153
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210185 x=19.590 y=-6.335 z=38.644
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210202 x=0.017 y=0.001 z=9.822
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210214 x=1.423 y=-0.029 z=0.192
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210219 x=19.861 y=-4.207 z=38.629
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210296 x=0.021 y=0.007 z=9.802
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210301 x=0.037 y=-0.785 z=0.491
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210304 x=19.384 y=-2.952 z=40.223
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210308 x=0.011 y=0.009 z=9.832
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210311 x=-0.210 y=-0.299 z=0.776
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210314 x=21.408 y=-5.992 z=39.237
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210317 x=0.010 y=0.002 z=9.831
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210319 x=0.653 y=0.020 z=0.539
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210322 x=20.153 y=-4.057 z=41.510
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210324 x=0.005 y=0.001 z=9.813
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210327 x=-0.741 y=-0.882 z=0.120
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210329 x=20.733 y=-5.300 z=40.029
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210331 x=0.024 y=0.005 z=9.805
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210333 x=-0.059 y=-0.649 z=0.115
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210335 x=20.519 y=-6.736 z=39.707
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210356 x=0.020 y=-0.001 z=9.813
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210361 x=-0.344 y=0.279 z=-0.193
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210364 x=19.726 y=-5.976 z=40.950
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210378 x=0.007 y=-0.004 z=9.820
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210384 x=0.548 y=-0.434 z=-0.599
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210386 x=20.882 y=-4.269 z=37.899
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210404 x=0.007 y=0.014 z=9.805
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210410 x=-0.724 y=0.172 z=-0.046
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210414 x=20.031 y=-4.351 z=39.263
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210430 x=0.006 y=0.003 z=9.810
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210434 x=-0.234 y=0.036 z=-1.038
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210439 x=20.087 y=-5.013 z=41.311
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210458 x=0.009 y=0.008 z=9.817
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210463 x=0.638 y=-0.386 z=0.334
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210467 x=20.375 y=-5.393 z=39.287
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210481 x=0.018 y=-0.003 z=9.802
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210486 x=-0.262 y=-0.196 z=0.175
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210490 x=21.586 y=-6.281 z=39.966
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210507 x=0.010 y=0.004 z=9.801
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210512 x=1.295 y=-0.442 z=0.034
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210517 x=18.755 y=-7.606 z=40.988
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210533 x=0.009 y=0.009 z=9.818
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210557 x=0.163 y=-0.248 z=-0.266
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210562 x=19.575 y=-6.770 z=40.324
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210565 x=0.004 y=0.000 z=9.833
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210569 x=-0.304 y=-0.326 z=-0.027
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210573 x=19.339 y=-4.797 z=40.572
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210585 x=0.013 y=0.007 z=9.797
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210592 x=0.376 y=0.131 z=0.453
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210595 x=20.870 y=-4.577 z=38.783
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210610 x=0.001 y=0.013 z=9.799
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210615 x=0.313 y=0.270 z=-0.279
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210618 x=19.140 y=-4.712 z=40.207
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210637 x=-0.001 y=0.005 z=9.797
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210642 x=-0.327 y=-0.001 z=0.303
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210645 x=21.596 y=-5.348 z=40.140
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210668 x=0.012 y=-0.006 z=9.795
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210674 x=0.435 y=-0.442 z=0.616
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210678 x=21.003 y=-5.732 z=40.524
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210687 x=0.009 y=0.004 z=9.811
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210692 x=-0.637 y=0.951 z=-0.120
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210696 x=18.442 y=-4.929 z=41.556
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780660210712 x=0.007 y=0.011 z=9.816
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780660210717 x=-0.169 y=0.574 z=-0.887
2026-06-05 13:50:10 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780660210721 x=21.177 y=-5.191 z=38.628
