2026-06-03 15:00:14 | INFO     | biot.__main__ | Starting uvicorn on 0.0.0.0:8001
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628556 x=-0.285 y=0.462 z=-0.143
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628560 x=18.332 y=-5.606 z=38.269
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628562 x=-0.001 y=-0.009 z=9.801
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628564 x=-0.020 y=0.287 z=0.168
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628566 x=22.434 y=-4.537 z=38.848
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628568 x=0.005 y=0.003 z=9.797
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628570 x=-0.171 y=0.045 z=0.120
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628572 x=21.043 y=-6.024 z=40.419
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628573 x=0.002 y=0.004 z=9.804
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628575 x=0.731 y=-0.836 z=-0.303
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628577 x=20.570 y=-4.976 z=39.148
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628578 x=0.003 y=0.003 z=9.807
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628580 x=0.248 y=0.839 z=-0.009
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628582 x=20.857 y=-5.488 z=39.406
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628585 x=0.004 y=-0.007 z=9.803
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628588 x=-0.814 y=0.504 z=-0.736
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628590 x=21.147 y=-4.404 z=38.656
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628592 x=0.004 y=0.002 z=9.813
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628594 x=0.977 y=-0.733 z=-0.243
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628596 x=18.379 y=-3.856 z=39.051
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628598 x=-0.005 y=0.011 z=9.796
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628600 x=-0.274 y=-0.301 z=-0.419
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628603 x=18.176 y=-6.186 z=40.113
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628605 x=0.002 y=0.003 z=9.818
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628608 x=0.562 y=-0.350 z=0.396
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628610 x=18.746 y=-6.361 z=39.151
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628618 x=0.005 y=-0.003 z=9.809
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628620 x=-0.915 y=0.608 z=0.175
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628622 x=20.762 y=-5.944 z=38.102
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628624 x=0.006 y=0.007 z=9.808
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628626 x=1.100 y=-0.342 z=0.129
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628628 x=20.317 y=-4.654 z=40.261
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628630 x=-0.002 y=-0.003 z=9.811
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628631 x=-0.971 y=-0.589 z=0.272
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628633 x=19.607 y=-7.156 z=39.757
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628636 x=-0.009 y=-0.004 z=9.816
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628638 x=0.335 y=0.139 z=-0.526
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628640 x=21.082 y=-5.281 z=39.871
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628642 x=-0.003 y=-0.001 z=9.808
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628644 x=-0.479 y=-0.406 z=-0.196
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628646 x=20.805 y=-5.347 z=41.385
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628648 x=-0.000 y=-0.001 z=9.812
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628650 x=0.152 y=0.138 z=0.453
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628678 x=19.881 y=-5.263 z=40.642
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628681 x=0.000 y=0.004 z=9.813
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628682 x=0.671 y=-0.057 z=0.320
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628684 x=21.401 y=-5.256 z=38.830
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628686 x=0.002 y=0.008 z=9.815
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628689 x=-0.301 y=-0.161 z=0.399
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628691 x=19.873 y=-4.022 z=39.248
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628693 x=0.008 y=0.003 z=9.826
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628695 x=0.312 y=-0.501 z=-0.021
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628697 x=21.612 y=-4.543 z=41.037
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628698 x=0.010 y=0.016 z=9.806
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628700 x=-0.002 y=-0.188 z=0.210
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628702 x=19.695 y=-3.663 z=39.728
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628704 x=0.005 y=-0.001 z=9.814
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628706 x=0.269 y=-0.452 z=0.694
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628707 x=20.133 y=-4.302 z=39.348
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628709 x=0.001 y=0.001 z=9.822
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628710 x=0.397 y=0.742 z=0.287
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628726 x=20.864 y=-6.793 z=40.620
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628728 x=0.014 y=-0.003 z=9.798
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628730 x=0.780 y=0.946 z=-0.126
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628732 x=21.198 y=-4.952 z=40.358
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628734 x=0.010 y=0.002 z=9.815
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628736 x=0.398 y=0.453 z=-0.326
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628738 x=19.856 y=-6.653 z=38.271
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628741 x=-0.003 y=0.007 z=9.812
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628743 x=0.619 y=-0.734 z=0.591
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628745 x=21.939 y=-3.627 z=39.761
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628747 x=0.006 y=0.005 z=9.808
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628748 x=0.239 y=-1.164 z=0.738
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628750 x=20.744 y=-5.124 z=39.043
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628772 x=0.006 y=0.002 z=9.800
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628774 x=-1.037 y=0.747 z=0.153
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628776 x=21.338 y=-5.728 z=39.607
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628778 x=0.007 y=0.004 z=9.798
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628780 x=0.330 y=0.118 z=-0.515
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628782 x=20.160 y=-5.399 z=40.344
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628785 x=0.016 y=0.006 z=9.817
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628787 x=0.763 y=-0.820 z=-0.111
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628789 x=20.316 y=-5.160 z=41.341
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628791 x=0.002 y=0.003 z=9.827
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628793 x=-1.012 y=-0.442 z=-0.104
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628795 x=20.675 y=-5.329 z=39.074
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628798 x=0.006 y=0.005 z=9.804
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628819 x=0.439 y=0.432 z=1.045
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628821 x=19.714 y=-6.194 z=41.682
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628823 x=0.007 y=0.010 z=9.802
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628825 x=0.296 y=-0.379 z=-0.038
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628827 x=20.898 y=-3.814 z=39.421
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628829 x=0.007 y=-0.003 z=9.783
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628831 x=-0.315 y=0.853 z=0.495
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628833 x=20.114 y=-4.747 z=38.516
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628835 x=0.007 y=-0.000 z=9.809
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628838 x=0.066 y=-1.521 z=0.385
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628840 x=20.951 y=-5.548 z=39.673
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628841 x=0.008 y=0.001 z=9.805
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628843 x=0.667 y=0.104 z=0.377
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628844 x=20.096 y=-4.928 z=38.464
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628864 x=0.006 y=-0.002 z=9.797
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628866 x=-1.343 y=0.983 z=0.023
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628869 x=19.372 y=-6.042 z=41.902
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628871 x=0.011 y=0.005 z=9.799
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628873 x=-0.136 y=0.356 z=0.112
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628875 x=20.631 y=-5.492 z=39.977
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628877 x=0.010 y=0.004 z=9.790
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628878 x=0.083 y=-1.276 z=0.506
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628880 x=20.206 y=-4.757 z=38.728
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628881 x=0.020 y=0.014 z=9.814
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628883 x=-0.146 y=0.554 z=0.647
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628884 x=18.677 y=-4.717 z=38.920
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628914 x=0.007 y=0.009 z=9.825
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628918 x=-0.035 y=0.312 z=0.178
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628921 x=19.594 y=-4.476 z=40.080
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628924 x=0.019 y=0.004 z=9.812
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628926 x=1.432 y=0.331 z=0.085
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628928 x=20.146 y=-6.344 z=41.370
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628930 x=0.011 y=0.010 z=9.810
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628931 x=-0.421 y=0.520 z=-0.006
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628934 x=18.070 y=-3.992 z=40.556
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628936 x=0.004 y=0.001 z=9.787
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628938 x=0.018 y=0.350 z=0.088
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628940 x=18.796 y=-4.628 z=39.330
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628942 x=0.002 y=0.004 z=9.805
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628944 x=-0.052 y=-1.223 z=0.110
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491628946 x=20.755 y=-5.202 z=39.181
2026-06-03 15:00:28 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491628972 x=0.008 y=0.004 z=9.810
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491628974 x=-0.143 y=-0.108 z=-0.618
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629024 x=19.771 y=-4.814 z=39.965
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629026 x=0.006 y=0.004 z=9.812
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629028 x=-0.412 y=0.226 z=-0.379
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629029 x=18.020 y=-4.432 z=39.893
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629031 x=0.011 y=0.002 z=9.813
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629034 x=-0.435 y=0.416 z=-0.085
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629036 x=20.229 y=-4.588 z=39.999
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629037 x=0.016 y=0.002 z=9.816
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629039 x=-0.564 y=-1.081 z=0.438
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629041 x=18.462 y=-3.495 z=39.452
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629043 x=0.011 y=0.009 z=9.816
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629044 x=0.816 y=-0.308 z=0.377
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629046 x=21.169 y=-3.989 z=42.176
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629048 x=0.013 y=0.008 z=9.782
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629049 x=0.180 y=0.088 z=-0.073
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629051 x=22.295 y=-4.722 z=39.329
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629052 x=0.006 y=0.008 z=9.816
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629054 x=0.543 y=-0.494 z=-0.596
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629056 x=19.372 y=-5.519 z=38.597
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629057 x=0.014 y=0.014 z=9.813
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629058 x=-0.260 y=0.080 z=-0.675
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629059 x=19.858 y=-4.313 z=40.095
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629061 x=0.013 y=-0.001 z=9.812
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629063 x=0.186 y=0.222 z=0.382
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629064 x=19.158 y=-2.768 z=40.169
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629065 x=0.009 y=0.009 z=9.805
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629067 x=0.205 y=0.464 z=0.918
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629069 x=19.883 y=-4.367 z=41.027
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629070 x=0.014 y=0.007 z=9.793
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629072 x=0.211 y=0.776 z=0.088
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629073 x=21.597 y=-4.818 z=40.252
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629074 x=0.011 y=0.001 z=9.820
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629075 x=0.198 y=0.431 z=-0.495
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629076 x=20.969 y=-5.760 z=39.395
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629077 x=0.004 y=0.008 z=9.809
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629078 x=0.729 y=0.898 z=-0.134
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629079 x=21.861 y=-3.713 z=39.628
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629080 x=0.007 y=0.005 z=9.815
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629082 x=-0.600 y=1.050 z=0.690
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629083 x=20.702 y=-5.259 z=39.650
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629085 x=0.016 y=0.005 z=9.812
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629086 x=0.709 y=0.100 z=-0.081
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629087 x=21.518 y=-6.028 z=40.341
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629116 x=0.014 y=0.009 z=9.794
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629120 x=0.292 y=-0.740 z=-0.041
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629123 x=21.298 y=-5.014 z=39.893
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629126 x=0.021 y=0.005 z=9.812
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629128 x=0.150 y=-0.416 z=-0.757
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629130 x=20.703 y=-4.811 z=39.035
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629131 x=0.018 y=0.016 z=9.807
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629133 x=-0.078 y=1.003 z=-0.235
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491629136 x=18.470 y=-5.075 z=40.813
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491629138 x=0.014 y=0.001 z=9.807
2026-06-03 15:00:29 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491629140 x=-0.678 y=0.137 z=0.638
