2026-06-03 14:38:26 | INFO     | biot.__main__ | Starting uvicorn on 0.0.0.0:8001
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316875 x=0.021 y=0.012 z=9.799
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316878 x=0.632 y=0.207 z=-0.213
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316881 x=20.038 y=-4.801 z=41.191
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316884 x=0.005 y=0.008 z=9.826
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316886 x=1.365 y=-0.853 z=-0.414
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316889 x=19.299 y=-4.864 z=41.182
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316892 x=0.004 y=0.003 z=9.808
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316894 x=0.021 y=-0.018 z=-1.035
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316897 x=18.467 y=-6.342 z=39.089
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316924 x=0.014 y=-0.001 z=9.805
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316928 x=0.649 y=0.410 z=-0.815
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316932 x=18.834 y=-4.995 z=38.300
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316935 x=0.010 y=-0.001 z=9.825
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316939 x=-0.061 y=-0.348 z=0.117
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316942 x=21.284 y=-3.985 z=40.301
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316947 x=0.009 y=0.005 z=9.812
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316951 x=0.020 y=0.028 z=-0.581
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316957 x=20.413 y=-6.202 z=38.886
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316970 x=0.013 y=0.005 z=9.810
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316976 x=0.784 y=0.006 z=-0.341
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316982 x=20.578 y=-5.220 z=40.847
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490316985 x=0.011 y=0.007 z=9.803
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490316989 x=-0.349 y=0.713 z=0.072
2026-06-03 14:38:36 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490316995 x=19.661 y=-5.876 z=40.562
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317000 x=0.009 y=0.008 z=9.818
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317003 x=0.901 y=-0.495 z=-0.832
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317007 x=20.437 y=-3.604 z=39.177
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317031 x=0.011 y=0.003 z=9.817
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317035 x=0.603 y=0.024 z=-0.575
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317039 x=19.923 y=-5.273 z=39.897
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317043 x=0.011 y=0.011 z=9.808
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317046 x=-0.515 y=-0.000 z=-0.037
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317049 x=20.502 y=-6.680 z=38.478
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317052 x=0.012 y=0.008 z=9.814
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317056 x=-0.103 y=0.695 z=-1.014
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317059 x=19.658 y=-4.539 z=40.873
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317062 x=0.017 y=0.006 z=9.837
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317079 x=-0.429 y=0.315 z=0.837
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317082 x=20.443 y=-5.149 z=40.421
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317086 x=0.010 y=0.011 z=9.801
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317089 x=-0.027 y=-0.294 z=0.147
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317092 x=19.246 y=-6.163 z=40.532
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317095 x=0.007 y=0.009 z=9.775
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317097 x=0.485 y=-0.996 z=-0.103
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317099 x=18.408 y=-4.999 z=38.570
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317129 x=0.006 y=0.012 z=9.813
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317133 x=-0.026 y=-0.350 z=0.018
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317136 x=20.713 y=-4.593 z=40.860
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317140 x=0.016 y=0.006 z=9.819
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317144 x=0.131 y=-0.732 z=-0.083
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317148 x=18.901 y=-5.425 z=39.994
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317150 x=0.010 y=0.008 z=9.819
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317154 x=0.052 y=-0.610 z=0.065
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317158 x=20.432 y=-6.904 z=39.185
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317161 x=0.001 y=0.001 z=9.794
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317186 x=-0.450 y=0.734 z=-0.237
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317192 x=22.027 y=-4.211 z=40.340
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317197 x=0.008 y=0.007 z=9.806
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317200 x=0.174 y=0.841 z=0.530
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317204 x=19.317 y=-5.075 z=38.425
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317208 x=-0.004 y=0.002 z=9.813
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317211 x=-0.477 y=0.531 z=0.321
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317214 x=19.340 y=-5.186 z=39.535
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317218 x=0.013 y=0.001 z=9.811
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317221 x=0.310 y=-1.281 z=-0.134
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317227 x=20.770 y=-3.953 z=40.928
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317233 x=0.007 y=0.006 z=9.818
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317235 x=0.110 y=0.134 z=0.453
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317238 x=20.231 y=-4.651 z=40.284
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317240 x=0.019 y=0.017 z=9.822
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317243 x=-0.672 y=0.043 z=0.662
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317245 x=19.965 y=-4.438 z=41.337
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317248 x=0.013 y=-0.003 z=9.790
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317250 x=-0.021 y=-0.419 z=0.599
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317252 x=21.300 y=-7.109 z=39.260
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317280 x=0.006 y=0.003 z=9.803
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317284 x=-0.780 y=0.564 z=0.664
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317288 x=18.996 y=-4.507 z=40.223
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317292 x=0.002 y=0.004 z=9.810
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317295 x=1.167 y=-1.067 z=0.477
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317298 x=21.264 y=-2.363 z=40.808
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317301 x=0.012 y=0.007 z=9.821
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317305 x=0.950 y=0.365 z=-0.327
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317342 x=19.296 y=-4.495 z=37.308
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317346 x=0.014 y=0.010 z=9.807
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317350 x=-0.684 y=-0.491 z=-0.729
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317354 x=20.626 y=-4.409 z=42.404
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317359 x=0.001 y=0.008 z=9.822
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317363 x=-0.373 y=0.405 z=0.425
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317366 x=19.057 y=-6.947 z=38.930
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317370 x=0.011 y=0.005 z=9.810
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317375 x=-0.121 y=-0.374 z=0.301
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317378 x=21.124 y=-3.809 z=39.673
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317388 x=0.004 y=0.007 z=9.813
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317392 x=0.815 y=-0.721 z=0.291
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317395 x=20.484 y=-5.428 z=40.556
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317397 x=0.009 y=0.014 z=9.802
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317400 x=-0.542 y=-0.609 z=0.067
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317402 x=18.314 y=-5.722 z=39.985
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317405 x=0.001 y=-0.002 z=9.830
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317408 x=0.485 y=-0.577 z=-0.393
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317410 x=20.746 y=-3.326 z=42.136
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317434 x=0.006 y=0.006 z=9.792
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317440 x=-0.189 y=-0.121 z=-0.160
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317444 x=19.678 y=-4.776 z=41.177
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317447 x=-0.002 y=-0.005 z=9.817
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317451 x=0.893 y=0.104 z=0.530
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317454 x=19.389 y=-4.575 z=40.545
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317458 x=-0.007 y=-0.006 z=9.788
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317461 x=0.505 y=-0.692 z=0.260
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317464 x=19.369 y=-4.480 z=38.932
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317481 x=0.003 y=0.005 z=9.803
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317486 x=-0.951 y=-1.120 z=-0.318
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317491 x=19.105 y=-4.570 z=39.296
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317495 x=0.003 y=0.002 z=9.816
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317549 x=-0.953 y=-0.195 z=0.428
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317556 x=19.814 y=-7.486 z=39.871
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317560 x=-0.004 y=0.001 z=9.806
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317564 x=0.427 y=0.082 z=-0.283
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317568 x=21.630 y=-6.289 z=38.959
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317573 x=-0.000 y=0.008 z=9.827
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317577 x=-0.480 y=0.377 z=-0.211
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317581 x=20.094 y=-5.248 z=40.459
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317585 x=0.006 y=0.015 z=9.811
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317588 x=-0.286 y=0.372 z=0.117
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317593 x=18.456 y=-5.672 z=42.048
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317596 x=0.008 y=0.011 z=9.790
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317600 x=0.242 y=0.456 z=0.362
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317604 x=19.323 y=-5.359 z=38.988
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317608 x=0.001 y=-0.000 z=9.798
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317611 x=0.070 y=0.178 z=-0.062
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317614 x=21.681 y=-6.094 z=40.589
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317617 x=0.007 y=0.007 z=9.813
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317621 x=0.788 y=0.594 z=-0.338
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317624 x=20.960 y=-4.708 z=39.341
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317627 x=-0.002 y=-0.002 z=9.793
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317629 x=0.743 y=0.018 z=0.011
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317632 x=20.195 y=-4.913 z=39.904
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317650 x=0.005 y=0.007 z=9.821
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317654 x=-0.307 y=-0.547 z=0.593
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317658 x=19.744 y=-5.834 z=39.105
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317661 x=0.006 y=0.008 z=9.810
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317664 x=0.150 y=0.698 z=0.308
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317667 x=19.797 y=-4.086 z=39.891
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317670 x=0.001 y=0.010 z=9.821
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317673 x=0.099 y=0.596 z=0.046
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317676 x=20.583 y=-4.231 z=41.198
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317679 x=0.006 y=-0.006 z=9.801
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317681 x=0.432 y=-0.318 z=-0.015
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317684 x=18.377 y=-5.156 z=40.650
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317696 x=0.006 y=-0.006 z=9.821
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317699 x=-0.523 y=-0.206 z=-1.078
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317702 x=20.380 y=-3.383 z=40.384
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317706 x=-0.003 y=-0.001 z=9.798
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317710 x=-0.744 y=-0.046 z=-0.647
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317713 x=21.573 y=-4.855 z=40.259
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317744 x=-0.004 y=0.011 z=9.807
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317748 x=-1.193 y=0.167 z=-0.146
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317751 x=21.099 y=-4.157 z=39.322
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317755 x=0.002 y=-0.007 z=9.808
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317760 x=-0.475 y=-0.578 z=-0.217
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317764 x=20.510 y=-4.787 z=40.226
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317767 x=0.009 y=0.004 z=9.823
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317772 x=0.186 y=0.340 z=-0.590
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317775 x=19.379 y=-4.886 z=39.468
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317792 x=0.005 y=0.003 z=9.805
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780490317797 x=0.416 y=-0.541 z=-0.904
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780490317800 x=21.269 y=-4.244 z=39.745
2026-06-03 14:38:37 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780490317804 x=0.001 y=0.001 z=9.835
