2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0051,-0.0025,9.8311'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2208,0.0674,-0.2197'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.6814,-5.7845,38.3938'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0006,0.001,9.8242'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2656,0.4319,0.2138'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9714,-3.9404,39.6298'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0156,0.0059,9.819'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1608,-0.6056,0.2951'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '17.9293,-5.2516,40.3278'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0135,0.0104,9.8004'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3456,-0.348,-0.7474'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4594,-6.3775,39.9543'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0156,-0.0018,9.802'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6824,-0.0086,-0.3208'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.761,-4.505,40.0971'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0086,0.0018,9.8102'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0699,0.6527,0.8929'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2746,-4.8805,39.1353'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0142,0.0003,9.8215'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1823,-0.2468,0.7628'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.644,-6.0939,37.5873'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.006,-0.0021,9.821'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6171,0.3403,-0.3264'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.3847,-4.0859,40.8949'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0072,0.0085,9.8266'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4541,0.1455,0.6915'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9657,-5.5501,40.5666'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0122,0.0101,9.8326'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0262,-0.5671,-0.4334'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1235,-4.9615,39.7594'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0054,0.0009,9.8105'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7793,-0.1955,1.0016'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6958,-5.9133,39.1615'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0139,0.0021,9.8135'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4967,-0.1815,-0.5004'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5363,-5.7461,37.9223'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.004,0.0007,9.8086'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3807,0.0119,0.3501'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.813,-3.232,42.5967'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0124,-0.0007,9.8354'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7981,-0.3562,0.1052'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7912,-5.1579,40.9394'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0004,9.8155'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2804,-0.3008,0.1551'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0873,-4.0128,41.3812'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0133,0.0089,9.8239'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9207,-0.1016,0.5105'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5493,-5.156,39.8709'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0101,0.0125,9.8051'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4368,-0.1142,0.5992'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.442,-4.452,40.8989'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0127,0.0035,9.8138'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5924,0.1186,-0.1478'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2886,-6.4646,38.385'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0156,0.0043,9.8112'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2234,-0.2925,-1.2475'
2026-06-05 13:50:08 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4505,-5.2459,40.1361'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0181,0.0109,9.8212'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5211,0.2114,0.8353'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7334,-4.1059,39.8293'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0136,0.0014,9.8094'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.602,0.5658,0.1997'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2143,-4.4937,40.6348'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0092,9.8067'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2292,0.4218,0.8557'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1886,-5.5936,40.3813'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0175,0.0112,9.8237'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6085,-0.186,-0.496'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1705,-5.2427,37.5283'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0123,0.0046,9.7934'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1203,-0.28,0.4267'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7697,-6.4364,40.3341'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0137,0.0179,9.8259'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.9037,0.2233,0.4127'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6679,-4.1981,38.7062'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0119,0.0116,9.8197'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4577,0.35,0.0713'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7008,-5.9766,40.6161'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0179,0.0133,9.8272'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6774,-0.2967,0.1054'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.0971,-2.831,39.2005'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0162,0.0142,9.8196'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4163,-0.1749,0.0115'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7383,-4.4342,40.4404'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0253,0.0049,9.8028'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3245,-0.2728,-0.2986'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8835,-4.171,39.2968'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0131,0.0076,9.8173'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3249,0.6328,1.2773'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8688,-4.1167,39.1398'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0258,0.0204,9.8084'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0593,-0.2125,-0.1444'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2984,-4.8569,39.9614'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0174,0.0103,9.8083'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0525,-0.479,0.3104'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1423,-4.9667,40.4567'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.018,0.0066,9.8077'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7629,0.3251,0.0764'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7244,-3.6319,41.0261'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0144,0.0111,9.8046'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.291,-0.3252,0.4459'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7127,-5.0,41.5652'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0187,0.0006,9.8192'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6847,0.3438,0.1082'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0312,-4.4141,39.3215'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0145,0.0127,9.8051'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4296,-0.2786,-0.3718'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3296,-6.3512,41.1736'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0181,0.0032,9.8109'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4797,0.108,-0.1969'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6653,-5.9302,40.9526'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0166,0.0115,9.8018'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7485,-0.5749,-0.1425'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4205,-5.7653,40.4976'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0192,0.0114,9.8235'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.462,0.0612,0.4765'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7164,-5.0547,39.181'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0114,0.0141,9.7939'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.9779,0.633,0.228'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4885,-5.8051,38.8755'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0166,0.0129,9.8131'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3632,0.0637,0.1615'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9155,-5.7522,38.7421'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0188,0.014,9.8082'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3459,0.2935,0.4863'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9252,-5.2355,40.1355'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0193,0.0102,9.7996'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3725,-0.0473,-0.0372'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0147,-5.6344,41.9867'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0304,0.0062,9.824'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3022,-0.1516,-0.2664'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0269,-5.6049,37.9278'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0191,0.0129,9.8208'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4155,0.2183,-0.2265'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1516,-3.6218,40.8739'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0157,0.0086,9.8192'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1326,-0.7178,0.3804'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2699,-4.0901,39.027'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0274,0.0084,9.8057'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4049,-0.3273,-0.0903'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.9906,-7.4235,39.0214'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0118,0.0077,9.8203'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.214,0.5233,0.7782'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1584,-3.6854,41.1028'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0174,0.0109,9.7843'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7906,0.9039,0.3247'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.587,-4.6392,40.5926'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0203,0.0047,9.8179'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6559,-0.1016,0.3273'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9187,-6.2384,40.6464'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0218,0.0112,9.8168'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0888,-0.0002,0.1153'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9379,-4.68,40.2959'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0192,0.0137,9.8017'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0795,0.0697,-0.502'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9188,-4.5918,39.2942'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0277,0.0172,9.8197'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4033,0.3528,-0.4605'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5523,-2.4257,40.4313'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0197,0.0123,9.8097'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2437,0.7771,-0.9254'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7954,-5.1695,41.7066'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0249,0.0165,9.8183'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4184,0.133,-0.2957'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4486,-4.8303,40.0126'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0213,0.0135,9.8007'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4625,0.4244,-0.2212'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.7762,-4.684,40.5806'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0237,0.0137,9.8037'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0751,0.8818,-0.4691'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2521,-4.145,39.4941'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0149,0.0044,9.8205'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2458,0.2954,-0.2556'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9986,-6.1732,40.1623'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0161,0.0115,9.7971'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2136,0.4616,0.6447'
2026-06-05 13:50:09 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4593,-4.5031,39.1733'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0092,0.0052,9.8089'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2764,0.6465,0.4333'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.404,-5.4035,39.579'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0176,0.0074,9.8038'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.2621,0.4583,-0.853'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4751,-4.7135,36.9641'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0061,-0.0026,9.8131'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6273,-0.2602,-1.0885'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6813,-5.9731,40.1179'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0165,0.0174,9.8066'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1352,-0.1978,0.1886'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2528,-3.9443,39.4219'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0139,-0.0001,9.8124'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0439,0.3291,-0.1297'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3575,-6.2226,38.0178'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0176,0.0104,9.8111'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2436,-0.0403,-0.1535'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5901,-6.3351,38.6442'
2026-06-05 13:50:10 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0169,0.0013,9.8225'
